Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
14.01925359,3.650849104,-10.04088211,0.2644068897
14.02925359,1.96151638,-10.15992451,-0.7962117195
14.03925359,1.271785259,-9.641280174,-1.169492126
14.04925359,0.9499505758,-9.644271851,-2.200200319
14.05925359,0.9086744189,-9.613762856,-1.012762189
14.06925359,0.6849454641,-9.254241943,-0.3260220885
14.07925359,0.4743770957,-8.882157326,-0.2051845491
14.08925359,0.4175475538,-8.47238636,0.09930214286
14.09925359,-0.04187439755,-8.462217331,-0.1088734269
14.10925359,-0.4342973232,-8.32762146,-0.2578266263
14.11925359,-0.6783652306,-8.134400368,-0.5449653864
14.12925359,-0.8847461939,-8.056035995,-0.8129615188
14.13925359,-1.067198873,-7.825128078,-1.032503009
14.14925359,-1.368694544,-7.709076405,-1.258026481
14.15925359,-1.469193101,-7.684549809,-1.411765337
14.16925359,-1.512263894,-7.709076405,-1.292124271
14.17925359,-1.401595831,-7.724031448,-1.14795661
14.18925359,-1.392024517,-7.902296543,-0.9912267923
14.19925359,-1.338784218,-8.013563156,-0.8195417523
14.20925359,-1.009771109,-8.035098076,-1.11984098
14.21925359,-0.6562315822,-8.199007034,-1.617548108
14.22925359,-0.05503492057,-8.309076309,-2.386840582
14.23925359,0.604187727,-8.41077137,-2.77746892
14.24925359,1.316650629,-8.917451859,-2.830709219
14.25925359,2.067398787,-9.558130264,-2.870190859
14.26925359,3.220739365,-10.02233791,-2.68713975
14.27925359,4.130012035,-10.29212856,-2.287538528
14.28925359,4.776073933,-10.77188969,-2.024926186
14.29925359,4.771288395,-11.36471081,-2.09072876
14.30925359,4.474578381,-11.57946682,-2.232503414
14.31925359,4.058825493,-11.5764761,-2.061416626
14.32925359,3.714857101,-11.33779144,-1.94177556
14.33925359,3.355933666,-11.02193928,-2.056032896
14.34925359,3.144767046,-10.77069283,-2.380858421
14.35925359,3.086741209,-10.57208824,-2.796013355
14.36925359,2.857030153,-10.82931709,-2.976073265
14.37925359,2.652443886,-11.69312572,-2.718844652
14.38925359,2.400599241,-12.62752342,-1.763510346
14.39925359,1.24965167,-13.28794193,-1.197607756
